,avg_rews,std_rews,avg_actor_loss,avg_critic_loss,avg_policy_loss,avg_kl_divergence
383,-6364.85,1047.31,0.00214,0.96544,0.48487,0.03792
384,-6193.27,1092.51,0.02104,0.97783,0.50996,0.02006
385,-6266.39,969.12,-0.01391,0.97229,0.47224,0.00522
386,-6408.09,1105.67,0.00312,0.99073,0.49849,0.01299
387,-6274.39,948.82,0.077,0.97156,0.56278,0.07129
388,-6559.17,1263.66,0.12264,0.95927,0.60228,0.21792
389,-6378.35,1052.08,0.08765,0.97454,0.57492,0.11404
390,-6302.92,1213.11,0.0495,0.94246,0.52073,0.04733
391,-6335.33,1087.54,0.07468,0.96433,0.55685,0.08627
392,-6106.03,964.75,0.07043,0.98086,0.56086,0.07329
393,-6326.01,965.3,0.0669,0.95453,0.54416,0.04803
394,-6351.06,1044.15,0.04396,0.9732,0.53056,0.06094
395,-6173.91,938.14,0.05014,0.93331,0.5168,0.03204
396,-6338.99,982.08,0.0005,0.97395,0.48747,0.00978
397,-6153.5,1052.71,0.00692,0.97185,0.49285,0.01335
398,-6282.61,1043.73,0.01074,0.98761,0.50455,0.0282
399,-6220.83,1099.87,0.02911,0.96477,0.51149,0.02812
400,-6110.02,1128.39,0.03935,1.01038,0.54453,0.07026
401,-6320.2,1140.61,0.08703,1.0564,0.61523,0.26569
402,-6168.92,985.73,0.17216,1.02095,0.68263,0.28094
403,-6262.87,1004.22,0.14696,1.02501,0.65946,0.29679
404,-6400.34,1112.56,0.09999,0.94926,0.57463,0.11298
405,-6181.72,927.09,0.02003,0.98874,0.5144,0.02612
406,-6425.02,1218.77,0.0305,0.97028,0.51564,0.03877
407,-6382.96,1093.01,0.00452,1.02491,0.51698,0.00774
408,-6222.46,1024.84,0.00577,0.97364,0.49259,0.00851
409,-6463.43,1102.87,0.01118,0.997,0.50968,0.03111
410,-6418.65,1268.59,0.0105,0.98109,0.50104,0.03889
411,-6439.26,1167.43,0.02301,0.99817,0.52209,0.03421
412,-6272.95,1011.25,0.01348,0.98096,0.50397,0.01124
413,-6233.26,986.42,0.03414,0.97045,0.51937,0.10453
414,-6270.81,973.45,0.03628,0.9965,0.53453,0.17002
415,-6299.75,943.34,0.0911,0.96299,0.57259,0.25613
