,avg_rews,std_rews,avg_actor_loss,avg_critic_loss,avg_policy_loss,avg_kl_divergence
395,-16664.75,4678.84,-0.00455,0.98035,0.48563,0.00044
396,-16946.94,4280.02,-0.00907,0.96623,0.47405,0.00031
397,-16540.67,5053.06,-0.00971,0.94406,0.46232,0.00189
398,-17070.49,5204.44,-0.00416,0.93742,0.46455,0.00041
399,-17348.23,5170.74,-0.00806,0.96071,0.4723,0.00046
400,-17026.07,4582.69,-0.00844,0.98281,0.48296,0.00046
401,-17260.11,4894.06,-0.01042,0.96308,0.47112,0.00104
402,-17291.43,4781.4,-0.00719,0.98378,0.4847,0.00024
403,-17001.17,5212.98,-0.00668,0.92568,0.45616,0.00086
404,-16336.86,4080.23,-0.00425,0.97576,0.48363,0.00045
405,-17275.68,4792.78,-0.01111,0.93945,0.45862,0.00122
